ID,APPLICANT,APPLICATION_ID,AGREEMENT_ID,EDB_LOAN_ID,EDB_CUSTOMER_ID,REQUEST_TYPE,CURRENT_SALARY,OVER_DUE_AMT,OVER_DUE_MONTHS,DEDUCT_FROM_SALARY,APPROVED_REQUEST_TYPE,NEW_EMI_APPLICABLE_MONTHS,CURRENT_EMI_AMT,NEW_EMI_AMT,CREATED_DATE,STATUS,APPROVED_DATE,JUSTIFICATIONS,REMARKS,UNTIL_LOAN_END,ADDITIONAL_MONTHS,ADDITIONAL_PREMIUM,START_MONTH,START_YEAR
MRE_AR_3254,MMOEI_19867051132,MSZHP_140590,MAGREE_42055,LD1733968309,112238,UPDATE_INSTALLMENT,20500,111928,34,YES,UPDATE_INSTALLMENT,,3292,823,2024-03-05 00:00:00,APPROVED,2024-03-07 00:00:00,Bulk Approved by Manager,,,136,823,3,2024
MRE_AR_3255,MMOEI_1981703882,MSZHP_130415,MAGREE_109463,LD1629249469,105832,UPDATE_INSTALLMENT,28700,132540,30,YES,UPDATE_INSTALLMENT,,4418,1060.32,2024-03-06 00:00:00,APPROVED,2024-03-07 00:00:00,Bulk Approved by Manager,,,125,1060.32,3,2024
MRE_AR_3256,MMOEI_1978710457,MSZHP_52388,MAGREE_74645,LD1524594172,10496,UPDATE_INSTALLMENT,41680,11666,3,YES,UPDATE_INSTALLMENT,,3889,972.16,2024-03-06 00:00:00,APPROVED,2024-03-08 00:00:00,Bulk Approved by Manager,,,12,972.16,3,2024
MRE_AR_3257,MMOEI_197720215548,MSZHP_159071,MAGREE_133202,LD2327678109,160619,TRANSFER_ARREARS,16824,16068,4,YES,TRANSFER_ARREARS,,4017,0,2024-03-07 00:00:00,APPROVED,2024-03-08 00:00:00,Bulk Approved by Manager,,,0,0,3,2024
MRE_AR_3258,MMOEI_19923057591,MSZHP_146097,MAGREE_109727,LD1928263582,122738,UPDATE_INSTALLMENT,27158,39609,9,YES,UPDATE_INSTALLMENT,,4401,1015.62,2024-03-07 00:00:00,APPROVED,2024-03-12 00:00:00,Bulk Approved by Manager,,,39,1015.62,3,2024
MRE_AR_3259,MMOEI_1985709512,MSZHP_149327,MAGREE_108603,LD1908507830,119974,UPDATE_INSTALLMENT,26754,9504,2,YES,UPDATE_INSTALLMENT,,4752,594,2024-03-07 00:00:00,APPROVED,2024-03-13 00:00:00,Bulk Approved by Manager,,,16,594,3,2024
MRE_AR_3260,MMOEI_19917051303,MSZHP_140081,MAGREE_135223,LD1527944032,100886,UPDATE_INSTALLMENT,27000,117152,28,YES,UPDATE_INSTALLMENT,,4184,1207.75,2024-03-07 00:00:00,APPROVED,2024-03-13 00:00:00,Bulk Approved by Manager,,,97,1207.75,3,2024
MRE_AR_3262,MMOEI_1985709378,MSZHP_130296,MAGREE_113320,LD1636134694,106723,UPDATE_INSTALLMENT,36300,40272,8,YES,UPDATE_INSTALLMENT,,5034,1468.25,2024-03-07 00:00:00,APPROVED,2024-04-15 00:00:00,Bulk Approved by Manager,,,24,1468.25,4,2024
MRE_AR_3265,MMOEI_19863045642,MSZHP_160379,MAGREE_116374,LD2036361609,140335,UPDATE_INSTALLMENT,33000,15268,4,YES,UPDATE_INSTALLMENT,,3817,2544.66,2024-03-10 00:00:00,APPROVED,2024-03-15 00:00:00,Bulk Approved by Manager,,,6,2544.66,3,2024
MRE_AR_3266,MMOEI_19906131675,MSZHP_133089,MAGREE_44770,LD1701727891,107083,UPDATE_INSTALLMENT,53900,17454,3,YES,UPDATE_INSTALLMENT,,5818,581.8,2024-03-11 00:00:00,APPROVED,2024-03-15 00:00:00,Bulk Approved by Manager,,,30,581.8,3,2024
MRE_AR_3268,MMOEI_197830115165,MSZHP_20198,MAGREE_95750,LD1524505782,11005,UPDATE_INSTALLMENT,21000,2948,1,YES,UPDATE_INSTALLMENT,,2948,589.6,2024-03-11 00:00:00,APPROVED,2024-03-18 00:00:00,Bulk Approved by Manager,,,5,589.6,3,2024
MRE_AR_3270,MMOEI_19754015337,MSZHP_41077,MAGREE_67249,LD1524590498,6078,UPDATE_INSTALLMENT,26555,14675,5,YES,UPDATE_INSTALLMENT,,2935,1222.91,2024-03-12 00:00:00,APPROVED,2024-03-15 00:00:00,Bulk Approved by Manager,,,12,1222.91,3,2024
MRE_AR_3271,MMOEI_1986708719,MSZHP_75456,MAGREE_32342,LD1524507671,16283,UPDATE_INSTALLMENT,23000,182684,73,YES,UPDATE_INSTALLMENT,,2514,1509.78,2024-03-13 00:00:00,APPROVED,2024-03-15 00:00:00,Bulk Approved by Manager,,,121,1509.78,3,2024
MRE_AR_3274,MMOEI_19875018359,MSZHP_100978,MAGREE_33269,LD1524503429,17730,UPDATE_INSTALLMENT,31980,34408,8,YES,UPDATE_INSTALLMENT,,4301,1012,2024-03-13 00:00:00,APPROVED,2024-03-15 00:00:00,Bulk Approved by Manager,,,34,1012,3,2024
MRE_AR_3275,MMOEI_19692017337,MSZHP_96470,MAGREE_35529,LD1524503782,18098,UPDATE_INSTALLMENT,12850,160650,75,YES,UPDATE_INSTALLMENT,,2142,428,2024-03-13 00:00:00,APPROVED,2024-03-15 00:00:00,Bulk Approved by Manager,,,375,428,3,2024
MRE_AR_3277,MMOEI_1985714367,MSZHP_57342,MAGREE_79597,LD1524505703,10617,TRANSFER_ARREARS,12625,47617,17,YES,TRANSFER_ARREARS,,2801,0,2024-03-13 00:00:00,APPROVED,2024-03-13 00:00:00,Bulk Approved by Manager,,,0,0,3,2024
MRE_AR_3280,MMOEI_1997715971,MSZHP_155267,MAGREE_116367,LD2104541576,141527,UPDATE_INSTALLMENT,15800,13585,5,YES,UPDATE_INSTALLMENT,,2717,452.83,2024-03-13 00:00:00,APPROVED,2024-04-15 00:00:00,Bulk Approved by Manager,,,24,452.83,3,2024
MRE_AR_3283,MMOEI_19854017782,MSZHP_158069,MAGREE_117557,LD2117811347,111430,UPDATE_INSTALLMENT,27235,83088,18,YES,UPDATE_INSTALLMENT,,4616,822.65,2024-03-15 00:00:00,APPROVED,2024-03-21 00:00:00,Bulk Approved by Manager,,,101,822.65,3,2024
MRE_AR_3284,MMOEI_19927073446,MSZHP_139305,MAGREE_45355,LD1818679809,116035,UPDATE_INSTALLMENT,37140,21336,4,YES,UPDATE_INSTALLMENT,,5334,889,2024-03-15 00:00:00,APPROVED,2024-03-28 00:00:00,Bulk Approved by Manager,,,24,889,3,2024
MRE_AR_3286,MMOEI_19853056064,MSZHP_129605,MAGREE_38682,LD1631571037,106146,UPDATE_INSTALLMENT,3300250,22808,4,YES,UPDATE_INSTALLMENT,,5468,950.33,2024-03-16 00:00:00,APPROVED,2024-03-20 00:00:00,Bulk Approved by Manager,,,24,950.33,3,2024
MRE_AR_3288,MMOEI_197330128355,MSZHP_141574,MAGREE_106916,LD1818961938,116095,UPDATE_INSTALLMENT,17500,2917,1,YES,UPDATE_INSTALLMENT,,2917,416.71,2024-03-18 00:00:00,APPROVED,2024-04-02 00:00:00,Bulk Approved by Manager,,,7,416.71,3,2024
MRE_AR_3289,MMOEI_1995712494,MSZHP_152110,MAGREE_108966,LD1834611426,118440,UPDATE_INSTALLMENT,40000,86020,20,YES,UPDATE_INSTALLMENT,,4301,2389.44,2024-03-19 00:00:00,APPROVED,2024-03-20 00:00:00,Bulk Approved by Manager,,,36,2389.44,3,2024
MRE_AR_3290,MMOEI_19867021809,MSZHP_132780,MAGREE_38847,LD1635021933,106578,UPDATE_INSTALLMENT,31400,212040,60,YES,UPDATE_INSTALLMENT,,3534,2232,2024-03-19 00:00:00,APPROVED,2024-03-20 00:00:00,Bulk Approved by Manager,,,95,2232,3,2024
MRE_AR_3291,MMOEI_197630117700,MSZHP_40311,MAGREE_131724,LD1524505442,8328,UPDATE_INSTALLMENT,42000,62166,26,YES,UPDATE_INSTALLMENT,,2391,505.41,2024-03-19 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,123,505.41,5,2024
MRE_AR_3292,MMOEI_19757061100,MSZHP_212,MAGREE_64988,LD1524589279,4712,UPDATE_INSTALLMENT,32237,65060,20,YES,UPDATE_INSTALLMENT,,3295,2710.83,2024-03-20 00:00:00,APPROVED,2024-04-04 00:00:00,Bulk Approved by Manager,,,24,2710.83,3,2024
MRE_AR_3296,MMOEI_19877072096,MSZHP_139206,MAGREE_45320,LD1810632200,114828,UPDATE_INSTALLMENT,26500,15504,4,YES,UPDATE_INSTALLMENT,,3876,646,2024-03-21 00:00:00,APPROVED,2024-04-15 00:00:00,Bulk Approved by Manager,,,24,646,3,2024
MRE_AR_3299,MMOEI_199130124896,MSZHP_133819,MAGREE_42260,LD1709334890,108099,UPDATE_INSTALLMENT,20950,5828,2,YES,UPDATE_INSTALLMENT,,2917,529.81,2024-03-26 00:00:00,APPROVED,2024-03-28 00:00:00,Bulk Approved by Manager,,,11,529.81,3,2024
MRE_AR_3304,MMOEI_19855017234,MSZHP_130704,MAGREE_40389,LD1626408493,105433,UPDATE_INSTALLMENT,18800,25884,9,YES,UPDATE_INSTALLMENT,,2876,562.69,2024-03-27 00:00:00,APPROVED,2024-03-28 00:00:00,Bulk Approved by Manager,,,46,562.69,3,2024
MRE_AR_3307,MMOEI_19602027408,MSZHP_125435,MAGREE_107217,LD1907709992,112714,UPDATE_INSTALLMENT,11900,9915,5,YES,UPDATE_INSTALLMENT,,1983,293.77,2024-03-27 00:00:00,APPROVED,2024-04-15 00:00:00,Bulk Approved by Manager,,,27,293.77,3,2024
MRE_AR_3308,MMOEI_19865018204,MSZHP_94201,MAGREE_35218,LD1524503275,17567,UPDATE_INSTALLMENT,24080,11082,3,YES,UPDATE_INSTALLMENT,,3694,503.72,2024-03-27 00:00:00,APPROVED,2024-04-23 00:00:00,Bulk Approved by Manager,,,22,503.72,3,2024
MRE_AR_3310,MMOEI_19844017704,MSZHP_160383,MAGREE_117189,LD2112408233,112304,UPDATE_INSTALLMENT,27733,29886,6,YES,UPDATE_INSTALLMENT,,4981,830.16,2024-03-28 00:00:00,APPROVED,2024-05-10 00:00:00,Bulk Approved by Manager,,,36,830.16,3,2024
MRE_AR_3311,MMOEI_19814017083,MSZHP_71069,MAGREE_107782,LD1524501592,15277,UPDATE_INSTALLMENT,23762.5,117184,32,YES,UPDATE_INSTALLMENT,,3662,1081.16,2024-03-28 00:00:00,APPROVED,2024-04-15 00:00:00,Bulk Approved by Manager,,,105,1081.16,4,2024
MRE_AR_3316,MMOEI_19893055970,MSZHP_146419,MAGREE_109814,LD1907884309,119889,UPDATE_INSTALLMENT,52000,92313,13,YES,UPDATE_INSTALLMENT,,7101,1230.84,2024-03-29 00:00:00,APPROVED,2024-05-10 00:00:00,Bulk Approved by Manager,,,75,1230.84,4,2024
MRE_AR_3317,MMOEI_19866016896,MSZHP_140850,MAGREE_113652,LD1902339009,119075,UPDATE_INSTALLMENT,29700,145421,31,YES,UPDATE_INSTALLMENT,,4691,1201.82,2024-03-30 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,121,1201.82,5,2024
MRE_AR_3318,MMOEI_19915019109,MSZHP_127736,MAGREE_106487,LD1902057707,114855,UPDATE_INSTALLMENT,43700,29337,11,YES,UPDATE_INSTALLMENT,,2667,814.91,2024-03-31 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,36,814.91,5,2024
MRE_AR_3319,MMOEI_19937062986,MSZHP_125668,MAGREE_45878,LD1822453093,116674,UPDATE_INSTALLMENT,25000,11451,3,YES,UPDATE_INSTALLMENT,,3817,508.93,2024-03-31 00:00:00,APPROVED,2024-04-04 00:00:00,Bulk Approved by Manager,,,15,508.93,4,2024
MRE_AR_3320,MMOEI_19956111279,MSZHP_146259,MAGREE_107934,LD1910510579,120218,UPDATE_INSTALLMENT,16700,9651,3,YES,UPDATE_INSTALLMENT,,3217,507.94,2024-04-01 00:00:00,APPROVED,2024-04-02 00:00:00,Bulk Approved by Manager,,,19,507.94,4,2024
MRE_AR_3321,MMOEI_19947073629,MSZHP_153519,MAGREE_114768,LD2034312106,139647,UPDATE_INSTALLMENT,25000,29136,8,YES,UPDATE_INSTALLMENT,,3642,607,2024-04-01 00:00:00,APPROVED,2024-05-10 00:00:00,Bulk Approved by Manager,,,48,607,4,2024
MRE_AR_3322,MMOEI_19007021165,MSZHP_44260,MAGREE_50119,LD1524586745,1914,UPDATE_INSTALLMENT,41656,13294.88,8,YES,UPDATE_INSTALLMENT,,1667,949.63,2024-04-01 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,14,949.63,4,2024
MRE_AR_3323,MMOEI_1969705644,MSZHP_123627,MAGREE_35857,LD1601392464,102613,UPDATE_INSTALLMENT,29600,4873,1,YES,UPDATE_INSTALLMENT,,4873,541.44,2024-04-01 00:00:00,APPROVED,2024-04-04 00:00:00,Bulk Approved by Manager,,,9,541.44,4,2024
MRE_AR_3324,MMOEI_19906017099,MSZHP_137135,MAGREE_40803,LD1716428558,109192,UPDATE_INSTALLMENT,22010,16506,6,YES,UPDATE_INSTALLMENT,,2751,509.44,2024-04-02 00:00:00,APPROVED,2024-04-04 00:00:00,Bulk Approved by Manager,,,27,509.44,4,2024
MRE_AR_3326,MMOEI_19884018575,MSZHP_139083,MAGREE_42123,LD1734498092,112328,TRANSFER_ARREARS,19672,77562,18,YES,TRANSFER_ARREARS,,4309,0,2024-04-04 00:00:00,APPROVED,2024-05-03 00:00:00,Bulk Approved by Manager,,,0,0,5,2024
MRE_AR_3327,MMOEI_199030127463,MSZHP_152256,MAGREE_113446,LD2130750280,149746,UPDATE_INSTALLMENT,20715,12828,3,YES,UPDATE_INSTALLMENT,,4276,132.24,2024-04-05 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,97,132.24,5,2024
MRE_AR_3328,MMOEI_19814019113,MSZHP_36460,MAGREE_65702,LD1524589423,4869,UPDATE_INSTALLMENT,28000,12840,5,YES,UPDATE_INSTALLMENT,,2568,535,2024-04-08 00:00:00,APPROVED,2024-05-17 00:00:00,Bulk Approved by Manager,,,24,535,5,2024
MRE_AR_3330,MMOEI_19867072297,MSZHP_131672,MAGREE_40420,LD1713638511,108823,UPDATE_INSTALLMENT,25260,21678,6,YES,UPDATE_INSTALLMENT,,3613,833.76,2024-04-15 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,26,833.76,5,2024
MRE_AR_3331,MMOEI_1971706980,MSZHP_147428,MAGREE_111996,LD2003053829,124113,TRANSFER_ARREARS,68600,296505.76,20,YES,TRANSFER_ARREARS,,14486,0,2024-04-15 00:00:00,APPROVED,2024-04-23 00:00:00,Bulk Approved by Manager,,,0,0,4,2024
MRE_AR_3333,MMOEI_19786131467,MSZHP_132435,MAGREE_40139,LD1635637769,106657,UPDATE_INSTALLMENT,25095,24006,6,YES,UPDATE_INSTALLMENT,,4001,666.83,2024-04-16 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,36,666.83,5,2024
MRE_AR_3334,MMOEI_19883046913,MSZHP_135065,MAGREE_39874,LD1708768400,108021,UPDATE_INSTALLMENT,42000,40576,8,YES,UPDATE_INSTALLMENT,,5072,1449.14,2024-04-16 00:00:00,APPROVED,2024-06-10 00:00:00,Bulk Approved by Manager,,,28,1449.14,6,2024
MRE_AR_3335,MMOEI_19927063466,MSZHP_157696,MAGREE_116547,LD2102650409,141137,UPDATE_INSTALLMENT,18750,11704,4,YES,UPDATE_INSTALLMENT,,2926,532,2024-04-18 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,22,532,5,2024
MRE_AR_3339,MMOEI_19716023220,MSZHP_3994,MAGREE_105119,LD1524505297,7021,UPDATE_INSTALLMENT,29244,44655,15,YES,UPDATE_INSTALLMENT,,2977,1240.41,2024-04-22 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,36,1240.41,5,2024
MRE_AR_3340,MMOEI_19806014220,MSZHP_3543,MAGREE_29859,LD1524501333,14633,UPDATE_INSTALLMENT,24535,110075,37,YES,UPDATE_INSTALLMENT,,2975,1000.68,2024-04-22 00:00:00,APPROVED,2024-05-17 00:00:00,Bulk Approved by Manager,,,110,1000.68,5,2024
MRE_AR_3341,MMOEI_1991616793,MSZHP_141917,MAGREE_133039,LD1830297881,117845,UPDATE_INSTALLMENT,22840,50713,13,YES,UPDATE_INSTALLMENT,,3901,603.72,2024-04-22 00:00:00,APPROVED,2024-05-17 00:00:00,Bulk Approved by Manager,,,84,603.72,5,2024
MRE_AR_3342,MMOEI_19894019711,MSZHP_157488,MAGREE_117537,LD2028978358,109926,UPDATE_INSTALLMENT,23050,27186,6,YES,UPDATE_INSTALLMENT,,4531,503.44,2024-04-22 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,45,503.44,5,2024
MRE_AR_3343,MMOEI_196620213818,MSZHP_32090,MAGREE_64985,LD1524505655,10305,UPDATE_INSTALLMENT,25690,100020,60,YES,UPDATE_INSTALLMENT,,1667,1667,2024-04-23 00:00:00,APPROVED,2024-05-08 00:00:00,,,,60,1667,5,2024
MRE_AR_3345,MMOEI_19845018145,MSZHP_89537,MAGREE_78780,LD1524595473,12475,UPDATE_INSTALLMENT,40760,5956,2,YES,UPDATE_INSTALLMENT,,2978,541.45,2024-04-24 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,11,541.45,5,2024
MRE_AR_3346,MMOEI_19856015917,MSZHP_139148,MAGREE_44333,LD1802982808,113383,UPDATE_INSTALLMENT,28010,52209,9,YES,UPDATE_INSTALLMENT,,5801,200,2024-04-24 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,261,200,5,2024
MRE_AR_3347,MMOEI_19834017822,MSZHP_125886,MAGREE_38387,LD1524503951,18268,TRANSFER_ARREARS,31900,4518,1,YES,TRANSFER_ARREARS,,4518,0,2024-04-24 00:00:00,APPROVED,2024-05-03 00:00:00,Bulk Approved by Manager,,,0,0,5,2024
MRE_AR_3348,MMOEI_19907022337,MSZHP_138245,MAGREE_41044,LD1724127210,110523,UPDATE_INSTALLMENT,47800,60850,10,YES,UPDATE_INSTALLMENT,,6085,1352.22,2024-04-24 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,45,1352.22,5,2024
MRE_AR_3349,MMOEI_19915018862,MSZHP_138421,MAGREE_41913,LD1727728909,111119,UPDATE_INSTALLMENT,20790,79175,25,YES,UPDATE_INSTALLMENT,,3167,989.68,2024-04-24 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,80,989.68,5,2024
MRE_AR_3350,MMOEI_19856093202,MSZHP_143357,MAGREE_108113,LD1934582362,123491,UPDATE_INSTALLMENT,23667,92924,26,YES,UPDATE_INSTALLMENT,,3574,1000.72,2024-04-24 00:00:00,APPROVED,2024-10-07 00:00:00,Bulk Approved by Manager,,,75,1000.72,5,2024
MRE_AR_3351,MMOEI_19977063479,MSZHP_153894,MAGREE_112474,LD2008683688,127238,UPDATE_INSTALLMENT,10025,3051,1,YES,UPDATE_INSTALLMENT,,3051,508.5,2024-04-24 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,6,508.5,5,2024
MRE_AR_3353,MMOEI_19853055018,MSZHP_113816,MAGREE_31986,LD1524502352,16458,TRANSFER_ARREARS,38932,70812,9,YES,TRANSFER_ARREARS,,7868,0,2024-04-25 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,0,0,5,2024
MRE_AR_3354,MMOEI_19803054591,MSZHP_55481,MAGREE_29953,LD1524501054,13828,TRANSFER_ARREARS,0,11067,3,YES,TRANSFER_ARREARS,,3689,0,2024-04-25 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,0,0,5,2024
MRE_AR_3355,MMOEI_19804018951,MSZHP_133720,MAGREE_39218,LD1702956069,107225,UPDATE_INSTALLMENT,29650,146484,26,YES,UPDATE_INSTALLMENT,,5634,296,2024-04-26 00:00:00,APPROVED,2024-05-10 00:00:00,Bulk Approved by Manager,,,0,296,5,2024
MRE_AR_3356,MMOEI_198030121491,MSZHP_70411,MAGREE_34877,LD1524503195,17481,UPDATE_INSTALLMENT,25687,4117,1,YES,UPDATE_INSTALLMENT,,4117,514.63,2024-04-29 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,8,514.63,5,2024
MRE_AR_3357,MMOEI_19816031990,MSZHP_50956,MAGREE_68111,LD1524589649,5115,UPDATE_INSTALLMENT,31500,37455,15,YES,UPDATE_INSTALLMENT,,2497,1040.41,2024-04-29 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,36,1040.41,5,2024
MRE_AR_3359,MMOEI_19836024607,MSZHP_131926,MAGREE_46082,LD1628426980,105728,UPDATE_INSTALLMENT,29973,50840,10,YES,UPDATE_INSTALLMENT,,5084,706.11,2024-04-29 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,72,706.11,5,2024
MRE_AR_3361,MMOEI_198330121867,MSZHP_147835,MAGREE_134703,LD1903509049,119252,UPDATE_INSTALLMENT,27353,16432,4,YES,UPDATE_INSTALLMENT,,4108,684.66,2024-04-29 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,24,684.66,5,2024
MRE_AR_3363,MMOEI_199320228848,MSZHP_153399,MAGREE_113044,LD1911301136,120366,UPDATE_INSTALLMENT,22000,68807.1,21,YES,UPDATE_INSTALLMENT,,3261,829,2024-04-30 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,83,829,5,2024
MRE_AR_3364,MMOEI_19897062815,MSZHP_137114,MAGREE_43298,LD1805183208,113842,TRANSFER_ARREARS,24500,9868,2,YES,TRANSFER_ARREARS,,4934,0,2024-04-30 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,0,0,5,2024
MRE_AR_3365,MMOEI_19826016397,MSZHP_134695,MAGREE_40003,LD1703120872,107262,UPDATE_INSTALLMENT,18520,5252,2,YES,UPDATE_INSTALLMENT,,2626,525.2,2024-05-01 00:00:00,APPROVED,2024-05-13 00:00:00,Bulk Approved by Manager,,,10,525.2,5,2024
MRE_AR_3366,MMOEI_19786091990,MSZHP_132158,MAGREE_134437,LD1636473222,106817,UPDATE_INSTALLMENT,35190,43281,9,YES,UPDATE_INSTALLMENT,,4809,1202.25,2024-05-01 00:00:00,APPROVED,2024-05-10 00:00:00,Bulk Approved by Manager,,,36,1202.25,5,2024
MRE_AR_3367,MMOEI_19897073023,MSZHP_125156,MAGREE_36357,LD1603596840,102937,UPDATE_INSTALLMENT,25285,239878,73,YES,UPDATE_INSTALLMENT,,3286,1508.66,2024-05-01 00:00:00,APPROVED,2024-05-13 00:00:00,Bulk Approved by Manager,,,159,1508.66,5,2024
MRE_AR_3368,MMOEI_1987625508,MSZHP_137509,MAGREE_41874,LD1720835309,109912,UPDATE_INSTALLMENT,41585,48520,14,YES,UPDATE_INSTALLMENT,,3466,1347.77,2024-05-01 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,36,1347.77,5,2024
MRE_AR_3369,MMOEI_19805017297,MSZHP_54794,MAGREE_81363,LD1524592729,8724,UPDATE_INSTALLMENT,13305,2134,1,YES,UPDATE_INSTALLMENT,,2134,426.8,2024-05-01 00:00:00,APPROVED,2024-05-13 00:00:00,Bulk Approved by Manager,,,5,426.8,5,2024
MRE_AR_3370,MMOEI_1993709537,MSZHP_134750,MAGREE_39679,LD1708558935,107980,UPDATE_INSTALLMENT,39710,98098,22,YES,UPDATE_INSTALLMENT,,4459,1608.16,2024-05-01 00:00:00,APPROVED,2024-05-17 00:00:00,Bulk Approved by Manager,,,61,1608.16,5,2024
MRE_AR_3371,MMOEI_1987616836,MSZHP_135769,MAGREE_42227,LD1727707046,111132,UPDATE_INSTALLMENT,28400,88914,21,YES,UPDATE_INSTALLMENT,,4234,1457.6,2024-05-02 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,61,1457.6,5,2024
MRE_AR_3375,MMOEI_1993714525,MSZHP_135095,MAGREE_39812,LD1710665819,108282,UPDATE_INSTALLMENT,39700,12402,3,YES,UPDATE_INSTALLMENT,,4134,516.75,2024-05-06 00:00:00,APPROVED,2024-05-10 00:00:00,Bulk Approved by Manager,,,24,516.75,5,2024
MRE_AR_3379,MMOEI_19937062883,MSZHP_141956,MAGREE_108586,LD1812684179,115166,UPDATE_INSTALLMENT,21800,6152,2,YES,UPDATE_INSTALLMENT,,3076,1230.4,2024-05-06 00:00:00,APPROVED,2024-05-13 00:00:00,Bulk Approved by Manager,,,5,1230.4,5,2024
MRE_AR_3381,MMOEI_19844018036,MSZHP_150877,MAGREE_113011,LD2011771997,128546,UPDATE_INSTALLMENT,27465,20856,4,YES,UPDATE_INSTALLMENT,,5214,613.41,2024-05-07 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,34,613.41,5,2024
MRE_AR_3382,MMOEI_19673051876,MSZHP_25947,MAGREE_77286,LD1524595422,12366,UPDATE_INSTALLMENT,25400,206070,46,YES,UPDATE_INSTALLMENT,,4522,558,2024-05-07 00:00:00,APPROVED,2024-05-07 00:00:00,Bulk Approved by Manager,,,0,558,5,2024
MRE_AR_3384,MMOEI_19847041053,MSZHP_134984,MAGREE_39567,LD1524502202,16251,UPDATE_INSTALLMENT,19643,201786,78,YES,UPDATE_INSTALLMENT,,2587,1200,2024-05-08 00:00:00,APPROVED,2024-06-06 00:00:00,Bulk Approved by Manager,,,0,1200,6,2024
MRE_AR_3385,MMOEI_19817071865,MSZHP_51169,MAGREE_71229,LD1524591476,7204,UPDATE_INSTALLMENT,24295,5335,3,YES,UPDATE_INSTALLMENT,,2134,533.5,2024-05-08 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,10,533.5,5,2024
MRE_AR_3387,MMOEI_19863047623,MSZHP_144620,MAGREE_107792,LD1804351440,113696,UPDATE_INSTALLMENT,24242.5,32553,9,YES,UPDATE_INSTALLMENT,,3617,4650.42,2024-05-08 00:00:00,APPROVED,2024-05-09 00:00:00,Bulk Approved by Manager,,,7,4650.42,5,2024
MRE_AR_3388,MMOEI_1969613886,MSZHP_33648,MAGREE_32894,LD1524503359,17657,UPDATE_INSTALLMENT,36650,143304,28,YES,UPDATE_INSTALLMENT,,5118,2212,2024-05-09 00:00:00,APPROVED,2024-05-21 00:00:00,Bulk Approved by Manager,,,0,2212,5,2024
MRE_AR_3389,MMOEI_19907062651,MSZHP_122246,MAGREE_132041,LD1729632100,111522,UPDATE_INSTALLMENT,22100,13630,4,YES,UPDATE_INSTALLMENT,,3408,567.91,2024-05-10 00:00:00,APPROVED,2024-05-13 00:00:00,Bulk Approved by Manager,,,24,567.91,5,2024
MRE_AR_3392,MMOEI_1988610614,MSZHP_92575,MAGREE_35509,LD1535682372,100181,UPDATE_INSTALLMENT,27900,67014,17,YES,UPDATE_INSTALLMENT,,3942,1175.68,2024-05-10 00:00:00,APPROVED,2024-05-21 00:00:00,Bulk Approved by Manager,,,57,1175.68,5,2024
MRE_AR_3393,MMOEI_1972617724,MSZHP_54303,MAGREE_61909,LD1524587927,3235,UPDATE_INSTALLMENT,35040,55011,33,YES,UPDATE_INSTALLMENT,,1667,2292.13,2024-05-10 00:00:00,APPROVED,2024-05-13 00:00:00,Bulk Approved by Manager,,,24,2292.13,5,2024
